timestamp,video_id,viewers,started_at,duration,status_text,url
1662482941,oFP6-KT6EuU,3068,1662481004,1938,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=1938
1662483001,oFP6-KT6EuU,3147,1662481004,1999,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=1999
1662483060,oFP6-KT6EuU,3164,1662481004,2058,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2058
1662483121,oFP6-KT6EuU,3229,1662481004,2118,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2118
1662483181,oFP6-KT6EuU,3281,1662481004,2179,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2179
1662483241,oFP6-KT6EuU,3329,1662481004,2238,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2238
1662483301,oFP6-KT6EuU,3400,1662481004,2298,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2298
1662483361,oFP6-KT6EuU,3372,1662481004,2358,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2358
1662483421,oFP6-KT6EuU,3422,1662481004,2419,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2419
1662483481,oFP6-KT6EuU,3495,1662481004,2478,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2478
1662483541,oFP6-KT6EuU,3495,1662481004,2539,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2539
1662483601,oFP6-KT6EuU,3509,1662481004,2598,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2598
1662483661,oFP6-KT6EuU,3511,1662481004,2659,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2659
1662483721,oFP6-KT6EuU,3580,1662481004,2718,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2718
1662483781,oFP6-KT6EuU,3614,1662481004,2779,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2779
1662483841,oFP6-KT6EuU,3682,1662481004,2838,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2838
1662483901,oFP6-KT6EuU,3754,1662481004,2899,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2899
1662483963,oFP6-KT6EuU,3844,1662481004,2960,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=2960
1662484021,oFP6-KT6EuU,3934,1662481004,3018,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3018
1662484081,oFP6-KT6EuU,4063,1662481004,3079,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3079
1662484141,oFP6-KT6EuU,4192,1662481004,3139,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3139
1662484201,oFP6-KT6EuU,4162,1662481004,3199,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3199
1662484261,oFP6-KT6EuU,4148,1662481004,3259,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3259
1662484321,oFP6-KT6EuU,4121,1662481004,3319,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3319
1662484381,oFP6-KT6EuU,4139,1662481004,3378,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3378
1662484441,oFP6-KT6EuU,4118,1662481004,3439,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3439
1662484502,oFP6-KT6EuU,4138,1662481004,3499,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3499
1662484561,oFP6-KT6EuU,4247,1662481004,3559,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3559
1662484622,oFP6-KT6EuU,4340,1662481004,3619,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3619
1662484681,oFP6-KT6EuU,4388,1662481004,3678,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3678
1662484741,oFP6-KT6EuU,4470,1662481004,3739,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3739
1662484802,oFP6-KT6EuU,4587,1662481004,3799,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3799
1662484862,oFP6-KT6EuU,4739,1662481004,3859,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3859
1662484921,oFP6-KT6EuU,4836,1662481004,3919,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3919
1662484981,oFP6-KT6EuU,4876,1662481004,3979,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=3979
1662485041,oFP6-KT6EuU,4954,1662481004,4038,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4038
1662485101,oFP6-KT6EuU,4985,1662481004,4098,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4098
1662485161,oFP6-KT6EuU,5061,1662481004,4159,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4159
1662485221,oFP6-KT6EuU,5109,1662481004,4218,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4218
1662485281,oFP6-KT6EuU,5148,1662481004,4279,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4279
1662485342,oFP6-KT6EuU,5181,1662481004,4339,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4339
1662485406,oFP6-KT6EuU,5239,1662481004,4403,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4403
1662485462,oFP6-KT6EuU,5232,1662481004,4459,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4459
1662485521,oFP6-KT6EuU,5261,1662481004,4519,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4519
1662485581,oFP6-KT6EuU,5259,1662481004,4579,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4579
1662485641,oFP6-KT6EuU,5306,1662481004,4638,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4638
1662485701,oFP6-KT6EuU,5083,1662481004,4699,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4699
1662485761,oFP6-KT6EuU,4963,1662481004,4759,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4759
1662485821,oFP6-KT6EuU,4813,1662481004,4818,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4818
1662485881,oFP6-KT6EuU,4675,1662481004,4878,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4878
1662485941,oFP6-KT6EuU,4736,1662481004,4939,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4939
1662486001,oFP6-KT6EuU,4576,1662481004,4999,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=4999
1662486061,oFP6-KT6EuU,4486,1662481004,5058,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5058
1662486121,oFP6-KT6EuU,4392,1662481004,5119,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5119
1662486181,oFP6-KT6EuU,4290,1662481004,5179,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5179
1662486241,oFP6-KT6EuU,4302,1662481004,5238,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5238
1662486301,oFP6-KT6EuU,4143,1662481004,5298,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5298
1662486361,oFP6-KT6EuU,4106,1662481004,5359,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5359
1662486422,oFP6-KT6EuU,4188,1662481004,5419,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5419
1662486482,oFP6-KT6EuU,4148,1662481004,5479,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5479
1662486541,oFP6-KT6EuU,4167,1662481004,5539,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5539
1662486601,oFP6-KT6EuU,4168,1662481004,5598,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5598
1662486661,oFP6-KT6EuU,4282,1662481004,5659,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5659
1662486721,oFP6-KT6EuU,4357,1662481004,5719,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5719
1662486781,oFP6-KT6EuU,4482,1662481004,5778,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5778
1662486841,oFP6-KT6EuU,4545,1662481004,5839,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5839
1662486902,oFP6-KT6EuU,4675,1662481004,5899,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5899
1662486961,oFP6-KT6EuU,4752,1662481004,5959,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=5959
1662487021,oFP6-KT6EuU,4826,1662481004,6019,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6019
1662487081,oFP6-KT6EuU,4934,1662481004,6078,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6078
1662487141,oFP6-KT6EuU,5048,1662481004,6139,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6139
1662487202,oFP6-KT6EuU,5090,1662481004,6199,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6199
1662487261,oFP6-KT6EuU,5116,1662481004,6259,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6259
1662487321,oFP6-KT6EuU,5166,1662481004,6319,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6319
1662487381,oFP6-KT6EuU,5164,1662481004,6379,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6379
1662487441,oFP6-KT6EuU,5167,1662481004,6439,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6439
1662487501,oFP6-KT6EuU,5143,1662481004,6499,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6499
1662487561,oFP6-KT6EuU,5182,1662481004,6559,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6559
1662487620,oFP6-KT6EuU,5144,1662481004,6618,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6618
1662487681,oFP6-KT6EuU,5208,1662481004,6678,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6678
1662487741,oFP6-KT6EuU,5256,1662481004,6738,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6738
1662487801,oFP6-KT6EuU,5305,1662481004,6799,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6799
1662487862,oFP6-KT6EuU,5351,1662481004,6860,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6860
1662487923,oFP6-KT6EuU,5319,1662481004,6921,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6921
1662487981,oFP6-KT6EuU,5286,1662481004,6978,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=6978
1662488041,oFP6-KT6EuU,5245,1662481004,7039,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7039
1662488101,oFP6-KT6EuU,5236,1662481004,7098,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7098
1662488161,oFP6-KT6EuU,5258,1662481004,7159,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7159
1662488220,oFP6-KT6EuU,5264,1662481004,7218,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7218
1662488281,oFP6-KT6EuU,5309,1662481004,7279,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7279
1662488342,oFP6-KT6EuU,5331,1662481004,7339,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7339
1662488401,oFP6-KT6EuU,5334,1662481004,7398,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7398
1662488461,oFP6-KT6EuU,5293,1662481004,7459,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7459
1662488521,oFP6-KT6EuU,5312,1662481004,7518,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7518
1662488581,oFP6-KT6EuU,5318,1662481004,7579,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7579
1662488641,oFP6-KT6EuU,5295,1662481004,7639,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7639
1662488701,oFP6-KT6EuU,5243,1662481004,7698,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7698
1662488761,oFP6-KT6EuU,5216,1662481004,7759,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7759
1662488821,oFP6-KT6EuU,5137,1662481004,7819,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7819
1662488881,oFP6-KT6EuU,5164,1662481004,7878,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7878
1662488941,oFP6-KT6EuU,5231,1662481004,7939,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7939
1662489001,oFP6-KT6EuU,5301,1662481004,7999,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=7999
1662489061,oFP6-KT6EuU,5274,1662481004,8058,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8058
1662489121,oFP6-KT6EuU,5282,1662481004,8119,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8119
1662489181,oFP6-KT6EuU,5293,1662481004,8178,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8178
1662489241,oFP6-KT6EuU,5264,1662481004,8238,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8238
1662489301,oFP6-KT6EuU,5267,1662481004,8299,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8299
1662489361,oFP6-KT6EuU,5260,1662481004,8359,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8359
1662489421,oFP6-KT6EuU,5279,1662481004,8419,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8419
1662489480,oFP6-KT6EuU,5314,1662481004,8478,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8478
1662489541,oFP6-KT6EuU,5312,1662481004,8539,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8539
1662489601,oFP6-KT6EuU,5333,1662481004,8599,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8599
1662489661,oFP6-KT6EuU,5322,1662481004,8658,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8658
1662489721,oFP6-KT6EuU,5326,1662481004,8719,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8719
1662489781,oFP6-KT6EuU,5288,1662481004,8779,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8779
1662489841,oFP6-KT6EuU,5371,1662481004,8838,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8838
1662489901,oFP6-KT6EuU,5371,1662481004,8899,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8899
1662489960,oFP6-KT6EuU,5394,1662481004,8958,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=8958
1662490021,oFP6-KT6EuU,5396,1662481004,9018,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9018
1662490083,oFP6-KT6EuU,5474,1662481004,9080,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9080
1662490141,oFP6-KT6EuU,5528,1662481004,9138,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9138
1662490201,oFP6-KT6EuU,5565,1662481004,9198,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9198
1662490261,oFP6-KT6EuU,5604,1662481004,9259,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9259
1662490321,oFP6-KT6EuU,5642,1662481004,9319,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9319
1662490381,oFP6-KT6EuU,5667,1662481004,9379,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9379
1662490441,oFP6-KT6EuU,5645,1662481004,9439,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9439
1662490501,oFP6-KT6EuU,5610,1662481004,9499,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9499
1662490560,oFP6-KT6EuU,5585,1662481004,9558,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9558
1662490621,oFP6-KT6EuU,5522,1662481004,9618,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9618
1662490681,oFP6-KT6EuU,5562,1662481004,9679,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9679
1662490741,oFP6-KT6EuU,5550,1662481004,9739,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9739
1662490801,oFP6-KT6EuU,5558,1662481004,9798,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9798
1662490862,oFP6-KT6EuU,5578,1662481004,9859,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9859
1662490921,oFP6-KT6EuU,5604,1662481004,9919,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9919
1662490981,oFP6-KT6EuU,5606,1662481004,9978,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=9978
1662491041,oFP6-KT6EuU,5647,1662481004,10039,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10039
1662491100,oFP6-KT6EuU,5684,1662481004,10098,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10098
1662491161,oFP6-KT6EuU,5660,1662481004,10158,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10158
1662491221,oFP6-KT6EuU,5663,1662481004,10219,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10219
1662491280,oFP6-KT6EuU,5722,1662481004,10278,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10278
1662491341,oFP6-KT6EuU,5771,1662481004,10339,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10339
1662491401,oFP6-KT6EuU,5817,1662481004,10399,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10399
1662491461,oFP6-KT6EuU,5874,1662481004,10458,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10458
1662491522,oFP6-KT6EuU,5904,1662481004,10519,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10519
1662491582,oFP6-KT6EuU,5873,1662481004,10579,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10579
1662491642,oFP6-KT6EuU,5843,1662481004,10640,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10640
1662491701,oFP6-KT6EuU,5792,1662481004,10699,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10699
1662491761,oFP6-KT6EuU,5793,1662481004,10758,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10758
1662491822,oFP6-KT6EuU,5773,1662481004,10820,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10820
1662491881,oFP6-KT6EuU,5827,1662481004,10879,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10879
1662491941,oFP6-KT6EuU,5820,1662481004,10938,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10938
1662492001,oFP6-KT6EuU,5816,1662481004,10999,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=10999
1662492061,oFP6-KT6EuU,5810,1662481004,11059,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11059
1662492121,oFP6-KT6EuU,5780,1662481004,11118,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11118
1662492181,oFP6-KT6EuU,5690,1662481004,11179,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11179
1662492241,oFP6-KT6EuU,5722,1662481004,11239,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11239
1662492301,oFP6-KT6EuU,5644,1662481004,11298,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11298
1662492361,oFP6-KT6EuU,5526,1662481004,11359,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11359
1662492422,oFP6-KT6EuU,5561,1662481004,11419,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11419
1662492481,oFP6-KT6EuU,5610,1662481004,11479,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11479
1662492544,oFP6-KT6EuU,5703,1662481004,11541,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11541
1662492600,oFP6-KT6EuU,5693,1662481004,11598,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11598
1662492661,oFP6-KT6EuU,5685,1662481004,11659,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11659
1662492721,oFP6-KT6EuU,5703,1662481004,11719,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11719
1662492781,oFP6-KT6EuU,5699,1662481004,11778,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11778
1662492841,oFP6-KT6EuU,5760,1662481004,11839,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11839
1662492901,oFP6-KT6EuU,5767,1662481004,11898,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11898
1662492961,oFP6-KT6EuU,5811,1662481004,11959,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=11959
1662493020,oFP6-KT6EuU,5847,1662481004,12018,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12018
1662493080,oFP6-KT6EuU,5810,1662481004,12078,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12078
1662493141,oFP6-KT6EuU,5756,1662481004,12138,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12138
1662493201,oFP6-KT6EuU,5744,1662481004,12199,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12199
1662493261,oFP6-KT6EuU,5775,1662481004,12259,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12259
1662493321,oFP6-KT6EuU,5745,1662481004,12318,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12318
1662493381,oFP6-KT6EuU,5731,1662481004,12379,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12379
1662493442,oFP6-KT6EuU,5705,1662481004,12440,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12440
1662493500,oFP6-KT6EuU,5719,1662481004,12498,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12498
1662493561,oFP6-KT6EuU,5719,1662481004,12559,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12559
1662493621,oFP6-KT6EuU,5742,1662481004,12618,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12618
1662493681,oFP6-KT6EuU,5729,1662481004,12679,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12679
1662493741,oFP6-KT6EuU,5704,1662481004,12739,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12739
1662493800,oFP6-KT6EuU,5698,1662481004,12798,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12798
1662493861,oFP6-KT6EuU,5701,1662481004,12859,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12859
1662493921,oFP6-KT6EuU,5700,1662481004,12919,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12919
1662493982,oFP6-KT6EuU,5720,1662481004,12979,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=12979
1662494041,oFP6-KT6EuU,5709,1662481004,13038,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13038
1662494102,oFP6-KT6EuU,5703,1662481004,13099,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13099
1662494161,oFP6-KT6EuU,5735,1662481004,13159,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13159
1662494221,oFP6-KT6EuU,5724,1662481004,13218,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13218
1662494281,oFP6-KT6EuU,5719,1662481004,13279,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13279
1662494341,oFP6-KT6EuU,5721,1662481004,13339,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13339
1662494400,oFP6-KT6EuU,5694,1662481004,13398,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13398
1662494461,oFP6-KT6EuU,5628,1662481004,13459,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13459
1662494521,oFP6-KT6EuU,5641,1662481004,13519,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13519
1662494581,oFP6-KT6EuU,5617,1662481004,13579,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13579
1662494641,oFP6-KT6EuU,5597,1662481004,13638,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13638
1662494701,oFP6-KT6EuU,5563,1662481004,13699,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13699
1662494761,oFP6-KT6EuU,5657,1662481004,13759,Chill/boring day,https://youtu.be/oFP6-KT6EuU?t=13759
