timestamp,video_id,viewers,started_at,duration,status_text,url
1662762662,L5EdXZ7c-q0,5345,1662759925,2738,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=2738
1662762722,L5EdXZ7c-q0,5305,1662759925,2798,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=2798
1662762782,L5EdXZ7c-q0,5301,1662759925,2858,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=2858
1662762842,L5EdXZ7c-q0,5317,1662759925,2918,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=2918
1662762902,L5EdXZ7c-q0,5346,1662759925,2977,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=2977
1662762963,L5EdXZ7c-q0,5352,1662759925,3038,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3038
1662763022,L5EdXZ7c-q0,5357,1662759925,3097,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3097
1662763082,L5EdXZ7c-q0,5312,1662759925,3157,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3157
1662763142,L5EdXZ7c-q0,5288,1662759925,3218,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3218
1662763203,L5EdXZ7c-q0,5308,1662759925,3278,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3278
1662763262,L5EdXZ7c-q0,5332,1662759925,3337,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3337
1662763323,L5EdXZ7c-q0,5399,1662759925,3398,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3398
1662763383,L5EdXZ7c-q0,5421,1662759925,3458,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3458
1662763442,L5EdXZ7c-q0,5490,1662759925,3517,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3517
1662763502,L5EdXZ7c-q0,5514,1662759925,3578,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3578
1662763562,L5EdXZ7c-q0,5569,1662759925,3638,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3638
1662763622,L5EdXZ7c-q0,5516,1662759925,3697,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3697
1662763682,L5EdXZ7c-q0,5549,1662759925,3757,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3757
1662763742,L5EdXZ7c-q0,5602,1662759925,3818,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3818
1662763802,L5EdXZ7c-q0,5555,1662759925,3877,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3877
1662763862,L5EdXZ7c-q0,5605,1662759925,3938,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3938
1662763922,L5EdXZ7c-q0,5606,1662759925,3998,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=3998
1662763982,L5EdXZ7c-q0,5571,1662759925,4057,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4057
1662764042,L5EdXZ7c-q0,5604,1662759925,4117,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4117
1662764102,L5EdXZ7c-q0,5552,1662759925,4177,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4177
1662764163,L5EdXZ7c-q0,5650,1662759925,4238,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4238
1662764223,L5EdXZ7c-q0,5653,1662759925,4298,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4298
1662764282,L5EdXZ7c-q0,5690,1662759925,4357,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4357
1662764343,L5EdXZ7c-q0,5774,1662759925,4419,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4419
1662764403,L5EdXZ7c-q0,5878,1662759925,4478,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4478
1662764462,L5EdXZ7c-q0,5926,1662759925,4538,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4538
1662764522,L5EdXZ7c-q0,6004,1662759925,4597,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4597
1662764583,L5EdXZ7c-q0,6058,1662759925,4658,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4658
1662764642,L5EdXZ7c-q0,6123,1662759925,4717,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4717
1662764702,L5EdXZ7c-q0,6170,1662759925,4777,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4777
1662764762,L5EdXZ7c-q0,6207,1662759925,4838,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4838
1662764822,L5EdXZ7c-q0,6300,1662759925,4897,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4897
1662764882,L5EdXZ7c-q0,6389,1662759925,4957,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=4957
1662764943,L5EdXZ7c-q0,6444,1662759925,5018,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5018
1662765002,L5EdXZ7c-q0,6566,1662759925,5077,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5077
1662765063,L5EdXZ7c-q0,6622,1662759925,5138,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5138
1662765122,L5EdXZ7c-q0,6692,1662759925,5197,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5197
1662765182,L5EdXZ7c-q0,6665,1662759925,5258,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5258
1662765242,L5EdXZ7c-q0,6656,1662759925,5317,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5317
1662765302,L5EdXZ7c-q0,6672,1662759925,5377,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5377
1662765362,L5EdXZ7c-q0,6670,1662759925,5438,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5438
1662765423,L5EdXZ7c-q0,6707,1662759925,5498,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5498
1662765482,L5EdXZ7c-q0,6702,1662759925,5557,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5557
1662765542,L5EdXZ7c-q0,6701,1662759925,5618,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5618
1662765602,L5EdXZ7c-q0,6687,1662759925,5677,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5677
1662765662,L5EdXZ7c-q0,6689,1662759925,5737,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5737
1662765723,L5EdXZ7c-q0,6618,1662759925,5798,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5798
1662765782,L5EdXZ7c-q0,6454,1662759925,5857,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5857
1662765843,L5EdXZ7c-q0,6251,1662759925,5918,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5918
1662765902,L5EdXZ7c-q0,6163,1662759925,5977,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=5977
1662765962,L5EdXZ7c-q0,6123,1662759925,6038,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6038
1662766023,L5EdXZ7c-q0,5983,1662759925,6098,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6098
1662766082,L5EdXZ7c-q0,5903,1662759925,6157,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6157
1662766143,L5EdXZ7c-q0,5836,1662759925,6218,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6218
1662766203,L5EdXZ7c-q0,5790,1662759925,6278,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6278
1662766262,L5EdXZ7c-q0,5766,1662759925,6337,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6337
1662766322,L5EdXZ7c-q0,5717,1662759925,6398,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6398
1662766382,L5EdXZ7c-q0,5721,1662759925,6458,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6458
1662766442,L5EdXZ7c-q0,5772,1662759925,6517,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6517
1662766503,L5EdXZ7c-q0,5738,1662759925,6578,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6578
1662766562,L5EdXZ7c-q0,5631,1662759925,6638,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6638
1662766623,L5EdXZ7c-q0,5629,1662759925,6698,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6698
1662766683,L5EdXZ7c-q0,5588,1662759925,6758,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6758
1662766742,L5EdXZ7c-q0,5589,1662759925,6817,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6817
1662766802,L5EdXZ7c-q0,5591,1662759925,6878,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6878
1662766863,L5EdXZ7c-q0,5573,1662759925,6939,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6939
1662766923,L5EdXZ7c-q0,5601,1662759925,6998,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=6998
1662766982,L5EdXZ7c-q0,5583,1662759925,7057,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7057
1662767042,L5EdXZ7c-q0,5595,1662759925,7118,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7118
1662767103,L5EdXZ7c-q0,5594,1662759925,7178,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7178
1662767162,L5EdXZ7c-q0,5608,1662759925,7237,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7237
1662767222,L5EdXZ7c-q0,5641,1662759925,7298,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7298
1662767283,L5EdXZ7c-q0,5665,1662759925,7358,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7358
1662767342,L5EdXZ7c-q0,5674,1662759925,7417,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7417
1662767402,L5EdXZ7c-q0,5667,1662759925,7478,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7478
1662767463,L5EdXZ7c-q0,5693,1662759925,7538,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7538
1662767522,L5EdXZ7c-q0,5652,1662759925,7597,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7597
1662767582,L5EdXZ7c-q0,5616,1662759925,7657,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7657
1662767643,L5EdXZ7c-q0,5595,1662759925,7718,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7718
1662767704,L5EdXZ7c-q0,5599,1662759925,7779,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7779
1662767762,L5EdXZ7c-q0,5622,1662759925,7838,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7838
1662767823,L5EdXZ7c-q0,5717,1662759925,7898,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7898
1662767882,L5EdXZ7c-q0,5779,1662759925,7957,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=7957
1662767943,L5EdXZ7c-q0,5468,1662759925,8018,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8018
1662768002,L5EdXZ7c-q0,5363,1662759925,8078,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8078
1662768062,L5EdXZ7c-q0,5339,1662759925,8138,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8138
1662768123,L5EdXZ7c-q0,5284,1662759925,8198,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8198
1662768182,L5EdXZ7c-q0,5283,1662759925,8257,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8257
1662768242,L5EdXZ7c-q0,5552,1662759925,8318,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8318
1662768302,L5EdXZ7c-q0,5678,1662759925,8377,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8377
1662768362,L5EdXZ7c-q0,5738,1662759925,8438,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8438
1662768422,L5EdXZ7c-q0,5798,1662759925,8497,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8497
1662768482,L5EdXZ7c-q0,5854,1662759925,8558,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8558
1662768543,L5EdXZ7c-q0,5902,1662759925,8618,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8618
1662768603,L5EdXZ7c-q0,5889,1662759925,8678,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8678
1662768662,L5EdXZ7c-q0,5941,1662759925,8738,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8738
1662768722,L5EdXZ7c-q0,5975,1662759925,8797,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8797
1662768782,L5EdXZ7c-q0,5970,1662759925,8857,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8857
1662768843,L5EdXZ7c-q0,6007,1662759925,8918,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8918
1662768902,L5EdXZ7c-q0,6025,1662759925,8977,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=8977
1662768963,L5EdXZ7c-q0,6144,1662759925,9038,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9038
1662769022,L5EdXZ7c-q0,6267,1662759925,9098,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9098
1662769083,L5EdXZ7c-q0,6337,1662759925,9158,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9158
1662769142,L5EdXZ7c-q0,6368,1662759925,9217,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9217
1662769203,L5EdXZ7c-q0,6442,1662759925,9278,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9278
1662769262,L5EdXZ7c-q0,6523,1662759925,9337,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9337
1662769322,L5EdXZ7c-q0,6546,1662759925,9397,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9397
1662769382,L5EdXZ7c-q0,6590,1662759925,9457,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9457
1662769503,L5EdXZ7c-q0,6661,1662759925,9578,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9578
1662769562,L5EdXZ7c-q0,6677,1662759925,9637,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9637
1662769622,L5EdXZ7c-q0,6662,1662759925,9698,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9698
1662769682,L5EdXZ7c-q0,6743,1662759925,9758,Chillin' | Reviewing H3H3/Keffals interview at 2000 EDT,https://youtu.be/L5EdXZ7c-q0?t=9758
